age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,1,1,1,0,7108,1,1,1,21,5,255,1,-1,0,0,0
34,6,1,0,0,4254,0,0,1,21,5,714,1,-1,0,0,1
39,3,0,1,0,5222,0,0,1,21,5,239,2,177,1,1,0
31,0,1,0,0,3967,0,0,1,21,5,859,1,182,1,1,0
31,1,1,1,0,1447,0,0,1,21,5,225,2,95,13,2,0
55,5,0,3,0,3876,1,0,1,21,5,54,1,-1,0,0,0
35,9,2,0,0,8903,0,0,1,21,5,336,6,-1,0,0,0
30,6,0,1,0,5220,0,0,1,21,5,108,1,-1,0,0,0
47,9,0,3,0,3723,1,0,1,21,5,108,1,-1,0,0,0
30,0,1,1,0,8101,0,0,1,21,5,49,1,-1,0,0,0
37,1,1,0,0,6889,0,0,1,21,5,1221,1,-1,0,0,0
54,9,0,3,0,1251,1,0,1,21,5,105,1,-1,0,0,0
54,7,2,1,0,43,1,1,1,21,5,289,1,-1,0,0,0
46,3,2,3,0,219,0,0,1,21,5,729,1,-1,0,0,1
45,0,2,0,0,2096,1,0,1,21,5,127,1,100,2,1,0
31,2,1,0,1,-405,0,1,1,21,5,846,1,100,2,3,0
52,6,2,1,0,-402,0,0,1,21,5,151,1,-1,0,0,0
30,2,1,3,0,2816,0,0,1,21,5,71,1,-1,0,0,0
49,0,0,0,0,436,1,0,1,21,5,215,1,-1,0,0,0
34,7,0,1,0,0,0,0,1,21,5,248,1,-1,0,0,0
47,1,0,1,0,0,1,0,1,21,5,591,1,10,1,1,1
39,6,1,1,0,2263,0,1,2,21,5,1158,9,-1,0,0,1
52,0,1,0,0,1727,1,0,1,21,5,337,1,-1,0,0,0
50,0,2,0,0,11998,1,0,1,21,5,349,1,-1,0,0,0
31,8,1,0,0,2589,1,0,1,21,5,614,1,-1,0,0,1
43,9,2,1,0,4094,0,0,1,21,5,63,1,-1,0,0,0
50,10,0,3,0,85,1,0,1,21,5,714,1,-1,0,0,0
41,0,1,0,0,1982,1,0,1,21,5,558,1,-1,0,0,1
30,3,1,3,0,1395,0,0,1,21,5,569,1,175,3,2,0
42,8,0,1,0,2812,0,0,1,21,5,46,4,171,1,1,0
46,7,0,1,0,22,0,0,1,21,5,153,1,197,3,1,0
53,0,0,0,0,1945,1,0,1,21,5,22,4,106,7,1,0
30,0,1,0,0,485,0,0,1,21,5,89,2,-1,0,0,0
31,7,0,1,0,0,1,1,1,21,5,208,1,-1,0,0,0
32,3,0,1,0,5164,1,0,1,21,5,253,1,-1,0,0,0
35,0,0,0,0,0,1,0,1,21,5,240,1,-1,0,0,0
33,0,1,0,0,3406,0,0,1,21,5,321,1,-1,0,0,0
39,3,1,1,0,4619,1,0,1,21,5,104,1,-1,0,0,0
32,3,0,3,0,1261,0,0,1,21,5,104,1,182,1,1,0
44,2,0,0,0,-1,1,1,1,21,5,63,2,-1,0,0,0
36,8,0,0,0,12132,1,0,2,21,5,146,1,-1,0,0,0
46,2,0,3,0,829,1,1,2,21,5,81,7,-1,0,0,0
31,3,0,3,0,2198,1,0,1,21,5,423,2,172,2,1,0
46,8,0,2,0,-257,1,0,1,21,5,104,1,189,2,1,0
43,8,0,1,0,14144,0,0,1,21,5,504,1,-1,0,0,1
33,1,1,1,0,2481,1,0,1,21,5,113,1,101,2,1,0
31,3,1,1,0,23,1,0,1,21,5,116,1,-1,0,0,0
40,7,0,1,0,10406,1,0,1,21,5,348,2,127,4,2,0
37,0,0,1,0,-499,0,0,1,21,5,71,3,-1,0,0,0
33,6,0,0,0,-1011,1,0,1,21,5,134,1,-1,0,0,0
44,1,1,1,0,1548,0,0,1,21,5,62,6,-1,0,0,0
42,7,0,2,0,-1085,1,1,1,21,5,45,1,-1,0,0,0
33,7,0,1,0,255,0,1,1,21,5,588,2,184,2,1,0
35,1,1,0,0,3552,1,0,1,21,5,267,1,-1,0,0,0
30,0,1,1,0,4642,0,0,1,21,5,528,1,-1,0,0,1
30,7,1,1,0,62,0,0,1,21,5,76,1,-1,0,0,0
59,0,0,0,0,7049,1,0,1,21,5,530,1,163,2,1,1
31,1,1,1,0,667,0,0,1,21,5,279,1,-1,0,0,0
32,9,1,1,0,2706,1,0,1,21,5,462,3,-1,0,0,0
39,0,2,0,0,1968,1,0,1,21,5,648,1,-1,0,0,1
35,1,1,1,0,196,0,0,1,21,5,318,1,-1,0,0,0
44,9,1,2,0,3938,0,0,1,21,5,200,1,-1,0,0,0
35,3,1,3,0,2040,1,0,1,21,5,258,1,157,4,1,0
41,2,2,0,0,285,1,1,1,21,5,158,1,-1,0,0,0
37,10,2,1,0,1040,0,0,1,21,5,567,1,184,1,2,0
30,9,2,0,0,1718,0,0,1,21,5,73,4,126,2,1,0
49,0,0,0,0,1105,0,0,1,21,5,13,3,113,2,2,0
45,6,2,1,0,2519,1,0,1,21,5,470,1,-1,0,0,0
38,7,0,1,0,1,1,1,1,21,5,152,2,-1,0,0,0
38,0,1,0,0,8669,0,0,2,21,5,228,6,-1,0,0,0
37,0,2,0,1,26,1,1,1,21,5,22,1,-1,0,0,0
58,10,0,0,0,6316,1,0,1,21,5,91,1,-1,0,0,0
52,10,0,1,0,1752,1,1,2,21,5,346,4,123,8,1,0
41,6,0,2,0,488,1,0,1,21,5,174,1,-1,0,0,0
43,0,0,0,0,0,1,0,1,21,5,107,2,-1,0,0,0
50,8,2,1,0,985,0,1,2,21,5,167,1,-1,0,0,0
48,10,0,3,0,7195,1,0,1,21,5,609,2,-1,0,0,1
33,0,2,0,0,47,1,0,1,21,5,86,3,-1,0,0,0
30,0,1,0,0,376,0,0,1,21,5,710,1,-1,0,0,1
40,2,0,0,0,2644,0,0,1,21,5,110,2,185,1,1,0
50,6,0,1,0,4117,1,0,1,21,5,530,1,-1,0,0,1
36,6,2,0,0,289,0,1,1,21,5,73,4,-1,0,0,0
31,6,1,1,0,3950,0,0,1,21,5,529,1,-1,0,0,1
31,8,0,0,0,5,0,1,1,21,5,635,1,135,2,1,1
35,8,0,3,0,2086,0,0,1,21,5,254,7,-1,0,0,0
35,9,0,1,1,1054,0,1,1,21,5,106,1,-1,0,0,0
34,0,0,0,0,6463,0,0,1,21,5,40,1,-1,0,0,0
30,7,1,1,0,495,0,0,1,21,5,641,1,-1,0,0,1
32,7,2,1,0,5267,0,0,1,21,5,183,1,168,2,1,0
30,1,0,1,0,239,0,0,1,21,5,302,2,95,8,1,0
33,3,0,2,0,2655,0,0,1,21,5,195,1,-1,0,0,0
32,6,1,1,0,2817,0,0,1,21,5,195,1,-1,0,0,0
57,0,1,2,0,5368,0,0,1,21,5,585,1,-1,0,0,0
47,0,0,2,0,641,1,0,1,21,5,501,3,-1,0,0,0
44,1,1,1,0,3959,0,0,1,21,5,187,1,-1,0,0,0
30,0,0,0,0,1942,0,1,1,21,5,436,2,178,3,2,1
43,0,0,0,0,78,0,0,1,21,5,36,1,109,1,2,0
59,5,0,1,0,2011,1,0,1,21,5,222,2,-1,0,0,0
32,1,0,1,0,5626,0,0,1,21,5,131,1,-1,0,0,0
40,9,0,1,0,1872,1,0,1,21,5,112,1,-1,0,0,0
42,2,0,1,0,215,0,1,1,21,5,158,1,-1,0,0,0
57,0,0,0,0,0,0,0,1,21,5,67,1,-1,0,0,0
50,1,0,0,0,267,0,0,1,21,5,30,1,-1,0,0,0
58,3,0,3,0,3108,1,1,1,21,5,53,1,-1,0,0,0
46,9,2,3,0,23,1,0,1,21,5,344,1,-1,0,0,0
45,3,0,1,0,243,1,0,1,21,5,46,1,163,1,2,0
44,3,0,1,0,701,1,1,1,21,5,103,1,141,2,1,0
36,0,1,0,0,5171,0,0,1,21,5,174,1,-1,0,0,0
31,0,1,0,0,44128,1,0,1,21,5,74,1,-1,0,0,0
47,9,0,3,0,324,1,0,1,21,5,462,2,-1,0,0,1
33,6,0,1,0,0,0,0,1,21,5,57,6,-1,0,0,0
49,2,0,0,0,4976,0,0,1,21,5,105,1,-1,0,0,0
50,8,2,0,0,1390,1,0,1,21,5,55,2,-1,0,0,0
34,1,0,1,0,6107,1,0,1,21,5,114,3,-1,0,0,0
32,11,1,1,0,0,1,0,1,21,5,206,1,-1,0,0,0
47,2,0,0,0,2518,0,1,1,21,5,132,1,186,1,2,0
49,3,0,3,0,512,0,1,1,21,5,126,1,-1,0,0,0
35,1,0,0,0,202,1,0,1,21,5,175,1,-1,0,0,0
49,8,2,1,0,6116,0,0,1,21,5,43,1,-1,0,0,0
42,0,1,0,1,0,0,0,1,21,5,824,1,-1,0,0,1
30,8,1,0,0,48,1,0,1,21,5,140,1,-1,0,0,0
31,2,1,1,0,159,0,0,1,21,5,66,1,182,1,1,0
33,3,0,2,0,695,0,1,1,21,5,148,1,-1,0,0,0
43,3,0,1,0,-128,0,0,1,21,5,32,1,-1,0,0,0
34,0,0,0,0,997,0,1,1,21,5,81,1,-1,0,0,0
32,9,1,3,1,0,1,0,1,21,5,149,1,-1,0,0,0
51,2,0,0,0,36935,0,0,1,21,5,41,1,-1,0,0,0
38,3,2,1,0,814,0,0,1,21,5,1166,1,155,3,2,0
36,3,0,1,0,2452,0,0,1,21,5,161,1,-1,0,0,0
34,0,0,0,0,1483,0,0,1,21,5,91,1,-1,0,0,0
47,1,2,1,0,-81,0,0,1,21,5,262,1,-1,0,0,0
52,3,1,3,0,1837,0,0,1,21,5,217,1,-1,0,0,0
31,7,1,1,0,831,0,0,1,21,5,106,2,-1,0,0,0
36,9,1,3,0,1729,1,0,1,21,5,341,1,-1,0,0,0
34,0,1,0,0,966,0,0,1,21,5,393,1,101,3,1,0
41,1,0,1,0,636,0,0,1,21,5,1055,1,177,1,2,0
38,1,2,1,0,8,1,0,1,21,5,181,1,-1,0,0,0
49,1,0,0,0,0,0,0,1,21,5,218,1,-1,0,0,0
30,3,1,3,0,395,1,0,1,21,5,429,1,-1,0,0,0
48,1,0,1,0,4265,0,0,1,21,5,327,1,192,2,1,0
33,3,1,1,0,5739,0,1,1,21,5,374,1,-1,0,0,0
32,0,1,0,0,3050,0,0,1,21,5,58,1,182,1,1,0
49,9,0,1,0,13818,1,0,1,21,5,201,1,113,2,1,0
37,2,0,0,0,7944,1,0,1,21,5,102,1,-1,0,0,0
50,2,0,0,0,2410,1,0,1,21,5,65,1,-1,0,0,0
46,9,1,0,0,1808,1,0,1,21,5,221,1,-1,0,0,0
34,0,1,0,0,3679,0,0,1,21,5,146,1,101,1,1,0
31,0,0,1,0,8629,0,0,1,21,5,957,1,184,2,1,1
32,7,0,1,0,8043,0,0,1,21,5,202,1,-1,0,0,0
59,5,0,0,0,41242,1,0,1,21,5,161,1,-1,0,0,0
30,1,0,1,0,455,0,0,1,21,5,758,1,-1,0,0,1
58,9,0,0,0,183,1,0,1,21,5,167,5,-1,0,0,0
31,9,1,0,0,3252,1,0,1,21,5,145,2,-1,0,0,0
34,0,2,1,0,124,0,0,1,21,5,56,1,163,4,2,0
52,1,0,1,0,230,0,1,1,21,5,89,4,-1,0,0,0
34,3,1,1,0,4536,0,0,1,21,5,963,1,-1,0,0,1
34,1,1,1,0,27446,0,0,1,21,5,203,2,-1,0,0,0
53,3,0,1,0,1777,0,0,1,21,5,796,5,154,1,1,1
56,7,0,1,0,22196,0,0,1,21,5,189,1,-1,0,0,0
31,1,0,0,0,5119,1,0,1,21,5,74,1,-1,0,0,0
34,3,0,3,0,3527,0,0,1,21,5,1022,1,-1,0,0,1
44,0,2,2,0,1784,1,1,1,21,5,279,1,-1,0,0,0
36,3,0,1,0,1482,0,0,1,21,5,154,1,-1,0,0,0
35,1,0,1,0,15474,1,0,1,21,5,89,1,92,2,2,0
57,0,0,0,0,372,1,0,1,21,5,553,3,-1,0,0,1
38,0,0,0,0,162,0,0,1,21,5,143,1,-1,0,0,0
45,6,0,1,0,857,0,0,1,21,5,169,1,92,20,2,0
51,3,0,1,0,8486,0,1,1,21,5,80,10,-1,0,0,0
41,7,1,1,0,92,1,0,1,21,5,372,1,-1,0,0,1
39,3,0,3,0,694,0,0,1,21,5,44,1,-1,0,0,0
40,2,0,0,0,865,1,0,1,21,5,170,2,-1,0,0,0
42,1,0,1,0,3228,1,0,1,21,5,133,1,-1,0,0,0
41,0,0,0,0,9935,1,0,2,21,5,49,1,-1,0,0,0
49,1,0,1,0,8689,1,0,1,21,5,586,1,-1,0,0,0
43,2,1,0,0,5347,1,0,1,21,5,189,3,-1,0,0,0
51,10,2,1,0,330,1,0,2,21,5,218,3,-1,0,0,0
52,0,0,0,0,6873,0,0,1,21,5,235,2,-1,0,0,0
43,0,0,0,0,2100,0,0,1,21,5,105,1,-1,0,0,0
40,6,0,3,0,72,0,1,1,21,5,849,1,-1,0,0,1
31,0,1,0,0,528,1,1,1,21,5,5,7,-1,0,0,0
46,8,0,3,0,3155,0,0,1,21,5,271,1,-1,0,0,0
46,7,0,1,0,2948,1,0,1,21,5,893,1,-1,0,0,1
37,6,2,1,0,1533,0,0,1,21,5,555,4,-1,0,0,1
31,0,1,0,0,796,1,1,1,21,5,150,1,-1,0,0,0
31,0,0,0,0,3154,1,0,1,21,5,326,2,-1,0,0,0
57,7,0,1,0,6,1,0,1,21,5,1182,1,-1,0,0,0
34,7,0,1,0,-508,0,0,1,21,5,144,6,185,2,1,0
37,3,0,1,0,0,0,0,1,21,5,169,1,113,5,2,0
47,3,0,1,0,2944,1,0,1,21,5,57,7,154,5,1,0
57,0,0,0,0,17118,0,0,1,21,5,102,1,-1,0,0,0
53,1,1,2,0,5331,1,0,1,21,5,302,1,-1,0,0,0
52,7,2,1,0,2455,1,0,2,21,5,76,1,119,1,1,0
40,0,0,0,0,87,0,1,1,21,5,114,1,-1,0,0,0
55,1,0,0,0,1181,1,0,1,21,5,42,1,-1,0,0,0
52,8,0,0,0,2289,0,1,1,21,5,81,1,-1,0,0,0
40,6,0,1,0,67,1,0,1,21,5,199,2,-1,0,0,0
48,1,0,3,0,1375,0,1,1,21,5,73,1,172,2,1,0
37,3,0,2,0,0,0,0,1,21,5,184,1,-1,0,0,0
43,6,0,1,0,817,0,1,1,21,5,51,1,-1,0,0,0
32,0,1,0,0,1344,1,1,1,21,5,63,1,-1,0,0,0
35,7,1,1,0,1354,1,1,1,21,5,278,6,-1,0,0,0
56,3,0,1,0,2583,1,0,1,21,5,70,1,-1,0,0,0
49,6,0,1,0,14440,0,0,1,21,5,60,1,-1,0,0,0
35,3,0,1,0,0,0,1,1,21,5,113,1,-1,0,0,0
49,1,0,1,0,175,0,1,1,21,5,70,1,-1,0,0,0
40,7,1,1,0,19343,0,0,1,21,5,13,4,179,4,1,0
33,0,0,0,0,1602,1,0,1,21,5,44,3,-1,0,0,0
45,1,2,1,0,1738,1,0,1,21,5,79,1,106,2,1,0
54,1,0,1,0,230,1,1,1,21,5,401,1,100,2,1,0
33,2,1,1,1,-1,0,0,1,21,5,214,2,-1,0,0,0
41,0,0,1,0,23,1,1,1,21,5,59,1,-1,0,0,0
50,6,2,1,0,81,1,1,1,21,5,64,1,-1,0,0,0
30,1,0,1,0,274,0,1,1,21,5,105,5,102,2,1,0
56,2,0,0,0,16125,1,0,2,21,5,167,1,-1,0,0,0
45,0,0,1,1,237,0,0,1,21,5,526,1,-1,0,0,0
31,0,0,0,0,804,1,0,1,21,5,128,2,-1,0,0,0
46,0,0,0,0,39,0,1,1,21,5,64,1,-1,0,0,0
39,4,1,2,0,2822,1,0,1,21,5,573,3,-1,0,0,0
54,0,0,0,0,37176,1,0,1,21,5,206,1,-1,0,0,0
51,0,0,0,0,19313,1,0,2,21,5,36,1,-1,0,0,0
38,2,0,0,0,1514,1,1,1,21,5,160,3,120,3,1,0
39,1,0,1,0,0,0,1,1,21,5,83,1,-1,0,0,0
52,2,0,3,0,2594,0,0,2,21,5,425,1,-1,0,0,0
50,0,0,0,0,19447,0,1,1,21,5,166,1,-1,0,0,0
32,3,0,3,0,3314,0,0,1,21,5,330,2,-1,0,0,0
31,6,0,1,0,457,0,0,1,21,5,283,1,171,5,1,0
40,1,0,1,0,372,0,0,1,21,5,365,1,100,2,1,0
47,10,0,3,0,97,1,1,2,21,5,109,1,-1,0,0,0
46,8,0,3,0,2747,1,0,1,21,5,162,2,-1,0,0,0
43,3,0,1,0,545,0,0,1,21,5,144,1,-1,0,0,0
31,3,1,1,0,-159,1,1,2,21,5,49,1,-1,0,0,0
34,3,1,3,0,2299,1,0,1,21,5,320,2,-1,0,0,0
50,6,0,1,0,231,0,0,1,21,5,397,2,-1,0,0,0
38,0,1,2,0,715,0,0,1,21,5,140,1,185,2,1,0
32,7,0,0,0,0,1,0,1,21,5,80,1,-1,0,0,0
35,0,0,0,1,0,0,1,1,21,5,70,1,-1,0,0,0
31,0,0,0,0,4148,0,0,1,21,5,316,3,99,9,2,1
42,0,0,0,0,9916,0,0,1,21,5,306,1,-1,0,0,0
54,0,0,0,0,203,1,0,1,21,5,70,1,-1,0,0,0
37,0,0,0,0,489,0,0,1,21,5,202,1,106,5,1,0
34,3,1,1,0,1423,0,0,1,21,5,55,2,-1,0,0,0
38,1,1,1,0,8381,1,0,1,21,5,98,1,-1,0,0,0
33,3,0,3,0,2456,0,0,1,21,5,552,3,127,1,1,0
54,3,0,3,0,836,0,0,2,21,5,312,1,130,3,2,0
53,2,0,2,0,352,1,0,1,21,5,199,1,-1,0,0,0
45,0,0,0,0,2220,0,0,1,21,5,89,1,133,2,1,0
41,3,0,3,0,241,0,0,1,21,5,48,1,-1,0,0,0
35,2,0,0,0,-31,0,0,1,21,5,171,2,-1,0,0,0
39,6,2,1,0,458,1,0,1,21,5,744,2,-1,0,0,0
40,3,0,1,0,-605,0,1,1,21,5,79,1,171,1,1,0
58,0,0,0,0,96,1,0,1,21,5,850,1,-1,0,0,1
53,3,0,1,0,1027,1,0,1,21,5,102,1,121,1,1,0
36,0,0,0,0,3537,0,0,1,21,5,115,2,-1,0,0,0
44,7,1,1,0,762,1,1,1,21,5,778,1,-1,0,0,0
49,0,0,0,0,412,1,0,1,21,5,233,1,-1,0,0,0
52,8,0,1,0,-332,0,0,2,21,5,70,1,-1,0,0,0
57,7,0,1,0,8266,0,0,2,21,5,162,1,-1,0,0,0
35,3,0,1,0,80,0,1,1,21,5,38,2,172,2,1,0
49,0,0,0,0,942,1,0,1,21,5,8,5,-1,0,0,0
34,3,0,1,0,328,0,1,1,21,5,18,7,-1,0,0,0
57,5,2,0,0,476,1,0,2,21,5,26,1,-1,0,0,0
35,1,2,1,0,0,0,0,1,21,5,72,1,-1,0,0,0
41,0,0,0,0,832,0,1,1,21,5,164,1,176,1,1,0
35,2,0,1,0,2971,1,0,1,21,5,112,2,-1,0,0,0
39,1,1,1,0,-529,0,0,1,21,5,18,5,-1,0,0,0
55,1,0,2,0,1393,0,1,2,21,5,55,5,-1,0,0,0
32,1,0,2,0,0,1,1,1,21,5,296,1,-1,0,0,0
36,2,0,1,1,1,0,0,1,21,5,203,1,-1,0,0,0
32,0,1,0,0,616,0,0,1,21,5,186,2,109,1,2,0
37,1,0,1,0,77,0,1,1,21,5,44,1,-1,0,0,0
37,0,0,0,0,0,0,0,1,21,5,227,1,-1,0,0,0
35,1,0,0,0,0,0,1,1,21,5,86,1,-1,0,0,0
54,9,1,3,0,199,0,0,1,21,5,532,1,-1,0,0,0
37,0,0,0,0,11,1,0,1,21,5,326,1,-1,0,0,0
31,0,0,0,0,432,0,0,1,21,5,197,1,-1,0,0,0
53,0,0,0,0,3105,0,1,1,21,5,84,2,-1,0,0,0
42,6,1,1,0,2095,0,0,1,21,5,752,3,-1,0,0,0
50,1,0,1,0,2497,0,0,1,21,5,35,1,176,1,1,0
31,3,0,1,0,3653,0,1,1,21,5,252,1,168,4,1,0
35,8,1,0,0,1129,0,0,1,21,5,64,2,184,2,1,0
35,2,0,3,0,0,1,1,2,21,5,26,10,-1,0,0,0
34,0,0,0,0,1240,0,0,1,21,5,102,1,-1,0,0,0
33,3,2,1,0,86,1,1,1,21,5,183,3,186,1,1,0
42,1,1,1,0,716,0,0,1,21,5,110,1,-1,0,0,0
44,3,0,2,0,1149,0,0,1,21,5,67,5,-1,0,0,0
35,0,0,0,1,32,0,0,1,21,5,180,1,-1,0,0,0
58,1,0,0,0,289,1,0,2,21,5,182,2,-1,0,0,0
39,9,0,1,0,2245,1,0,1,21,5,749,2,-1,0,0,1
49,10,0,3,0,249,0,0,1,21,5,450,1,-1,0,0,0
47,8,0,0,0,0,1,0,2,21,5,28,1,-1,0,0,0
31,1,1,0,0,1166,0,0,1,21,5,119,2,171,1,1,0
45,6,0,1,0,256,1,0,1,21,5,135,2,-1,0,0,0
47,1,0,1,0,834,1,1,1,21,5,902,1,133,2,2,1
44,0,0,0,0,4119,0,1,2,21,5,1074,1,-1,0,0,1
34,1,0,1,0,5553,0,0,1,21,5,798,2,182,5,1,0
44,0,2,0,0,2058,1,1,1,21,5,661,1,-1,0,0,0
40,6,0,1,0,1831,1,0,1,21,5,492,2,-1,0,0,0
43,3,0,3,0,437,0,0,1,21,5,142,1,-1,0,0,0
36,3,0,1,0,708,0,0,2,21,5,43,1,-1,0,0,0
35,0,0,0,0,365,1,0,1,21,5,168,2,-1,0,0,0
32,1,0,1,0,950,0,0,1,21,5,82,3,-1,0,0,0
42,0,0,0,0,6080,1,0,1,21,5,98,3,-1,0,0,0
39,3,0,1,0,1969,1,0,1,21,5,63,2,-1,0,0,0
49,6,2,1,0,771,0,0,1,21,5,264,2,172,1,1,0
47,3,0,3,0,333,0,0,1,21,5,118,1,113,4,1,0
32,3,1,3,0,3595,0,0,1,21,5,171,2,-1,0,0,0
55,6,0,3,0,319,1,0,1,21,5,124,3,-1,0,0,0
54,3,0,3,0,4503,1,0,2,21,5,168,3,-1,0,0,0
57,1,0,1,0,29207,0,0,2,21,5,232,2,-1,0,0,0
41,0,0,0,0,-456,1,0,1,21,5,190,1,-1,0,0,0
37,3,0,1,0,2066,0,1,1,21,5,10,7,113,5,1,0
40,0,0,1,0,752,1,1,1,21,5,456,1,157,1,1,0
30,7,1,1,0,190,1,0,1,21,5,312,1,-1,0,0,0
30,10,1,1,0,358,0,0,1,21,5,45,2,-1,0,0,0
40,7,0,1,0,9374,0,0,1,21,5,7,8,185,1,1,0
41,8,0,1,0,13489,1,0,1,21,5,124,2,-1,0,0,0
35,0,0,0,0,0,0,0,1,21,5,189,1,128,2,2,0
51,1,1,0,0,11222,0,0,1,21,5,126,2,171,7,1,0
31,1,1,1,0,13,1,0,1,21,5,208,1,-1,0,0,0
32,1,1,0,0,2204,0,0,1,21,5,11,4,-1,0,0,0
37,6,1,1,0,0,1,0,1,21,5,232,2,-1,0,0,0
36,6,1,1,0,0,0,1,1,21,5,109,1,189,1,1,0
39,0,0,0,1,47,1,0,1,21,5,28,3,158,3,1,0
34,0,0,0,0,7384,1,0,1,21,5,69,2,-1,0,0,0
34,9,0,1,0,1375,1,0,1,21,5,148,1,-1,0,0,0
41,7,0,1,0,1445,1,0,1,21,5,104,3,-1,0,0,0
30,0,0,0,0,6432,0,0,1,21,5,206,2,119,3,2,0
37,6,1,1,0,528,0,0,1,21,5,65,1,-1,0,0,0
45,1,0,0,0,-525,1,1,1,21,5,980,2,-1,0,0,1
48,3,0,1,0,2697,0,1,1,21,5,82,1,179,5,1,0
38,0,2,0,0,554,1,0,1,21,5,45,1,101,4,1,0
43,0,0,0,0,13015,0,0,1,21,5,56,1,-1,0,0,0
36,0,2,0,0,210,0,0,2,21,5,62,1,127,2,1,0
31,1,1,1,0,11,0,0,1,21,5,16,9,-1,0,0,0
32,6,0,0,0,0,0,0,1,21,5,102,1,-1,0,0,0
39,0,1,0,0,26,0,1,1,21,5,52,1,179,4,1,0
33,1,1,1,0,920,0,0,1,21,5,58,1,122,4,1,0
33,0,0,0,0,1817,1,0,1,21,5,55,1,-1,0,0,0
32,7,0,1,0,1397,0,0,1,21,5,224,3,-1,0,0,0
48,9,0,3,0,0,1,0,1,21,5,213,2,-1,0,0,0
49,0,0,0,1,10,0,0,1,21,5,226,1,-1,0,0,0
32,1,1,1,0,6710,1,0,1,21,5,48,1,-1,0,0,0
44,2,2,0,0,20179,0,1,1,21,5,163,1,-1,0,0,0
32,0,1,0,0,1613,1,0,1,21,5,24,5,-1,0,0,0
39,7,0,3,0,1601,0,0,1,21,5,219,2,182,2,1,0
37,0,0,0,0,11391,0,0,1,21,5,103,1,-1,0,0,0
35,1,1,1,0,391,1,0,1,21,5,152,1,-1,0,0,0
34,11,0,0,0,3037,0,0,2,21,5,65,1,-1,0,0,0
30,0,0,1,0,-559,0,1,1,21,5,531,1,184,1,1,0
43,7,0,3,0,-88,0,1,1,21,5,94,2,-1,0,0,0
42,7,2,1,0,444,1,0,1,21,5,171,1,-1,0,0,0
30,7,1,1,0,677,0,0,1,21,5,108,1,-1,0,0,0
46,0,1,0,0,653,1,1,1,21,5,104,1,-1,0,0,0
35,1,1,0,0,5301,1,0,1,21,5,937,2,-1,0,0,1
43,6,0,1,0,-150,1,1,1,21,5,62,2,136,3,1,0
56,5,0,1,1,-1122,0,1,1,21,5,220,1,-1,0,0,0
59,0,0,1,0,42,1,0,1,21,5,40,1,-1,0,0,0
35,11,2,0,0,100,1,0,1,21,5,50,1,-1,0,0,0
35,0,1,0,0,175,0,1,1,21,5,53,1,-1,0,0,0
43,6,2,0,0,1440,0,1,1,21,5,149,1,175,1,1,0
38,6,0,1,0,505,0,1,1,21,5,119,1,157,2,1,0
50,6,2,1,0,3240,1,0,1,21,5,144,2,-1,0,0,0
43,0,0,0,0,13851,0,0,1,21,5,259,1,-1,0,0,0
57,7,0,1,0,2658,0,0,1,21,5,107,1,190,1,1,0
33,7,1,1,0,3269,1,1,1,21,5,381,1,126,1,1,0
36,0,0,2,0,1597,0,0,1,21,5,137,1,-1,0,0,0
31,6,0,1,0,54,0,0,1,21,5,226,1,-1,0,0,0
32,0,1,0,0,1716,1,0,1,21,5,157,4,-1,0,0,0
33,6,2,1,0,335,0,0,1,21,5,347,1,184,2,1,0
32,1,0,1,0,253,0,0,1,21,5,76,1,170,3,1,0
47,1,0,1,0,1059,0,0,1,21,5,58,1,127,1,1,0
39,9,0,0,0,529,0,1,1,21,5,673,1,-1,0,0,0
32,0,0,0,0,2737,0,1,1,21,5,44,4,182,1,1,0
55,10,0,3,0,4,1,0,1,21,5,85,3,-1,0,0,0
34,0,0,0,1,0,1,1,1,21,5,18,9,-1,0,0,0
34,8,0,0,0,13354,1,0,2,21,5,26,5,-1,0,0,0
44,0,0,1,0,1138,0,0,1,21,5,116,2,-1,0,0,0
39,0,0,0,0,20932,1,0,1,21,5,127,2,-1,0,0,0
54,2,2,0,0,5784,1,0,1,21,5,75,5,-1,0,0,0
31,0,1,0,0,6542,0,0,1,21,5,71,3,192,2,2,0
31,9,0,0,0,591,1,0,1,21,5,161,2,-1,0,0,0
32,1,1,1,0,5600,0,0,1,21,5,77,1,-1,0,0,0
45,0,0,0,0,3643,1,0,1,21,5,162,1,-1,0,0,0
30,8,0,1,0,581,0,0,1,21,5,197,3,-1,0,0,0
35,7,2,1,0,-718,0,0,1,21,5,47,1,-1,0,0,0
59,0,0,0,0,833,0,1,1,21,5,311,1,-1,0,0,0
58,0,2,0,0,26254,0,0,1,21,5,53,1,31,1,1,0
30,7,1,1,0,438,0,0,1,21,5,98,1,-1,0,0,0
40,2,0,1,0,285,1,0,1,21,5,133,1,-1,0,0,0
41,2,0,3,0,39,0,0,1,21,5,549,2,-1,0,0,1
33,0,1,0,0,437,0,0,1,21,5,285,1,179,4,2,0
51,0,2,0,0,-79,0,0,1,21,5,72,1,-1,0,0,0
40,3,0,3,0,-616,0,0,1,21,5,182,1,157,2,1,0
34,0,0,0,0,6203,1,0,2,21,5,34,2,-1,0,0,0
